"id","label","followers","genres","popularity","image_url"
"4cJKDGSv4Dz9QycXYmo565","glaive","310903","hyperpop, glitch","64","https://i.scdn.co/image/ab6761610000e5eb2c840e0f1d13c40fa981c5cc"
"1LeVJ5GPeYDOVUjxx1y7Rp","Unknown Mortal Orchestra","879175","psychedelic pop","58","https://i.scdn.co/image/ab6761610000e5ebf393b7cf6cae3e383e214f25"
"6EHS9kZ9PpeXaJ4wZO3FSX","Salami Rose Joe Louis","63091","bedroom pop","47","https://i.scdn.co/image/ab6761610000e5eb60da8ea941a11025429121ba"
"2P2BXSc0Wxpf10Fpno38rl","Sofie Royer","26834","","44","https://i.scdn.co/image/ab6761610000e5eb684aba86efb808a99b81209d"
"3YoL2CCR3wyqJndcEDBwBH","The Mattson 2","29697","psychedelic rock","34","https://i.scdn.co/image/ab6761610000e5eb4a1f8597c7914f2ac6e4c34e"
"5OJ9jD6lY1mFZf48h5WLBK","Old Grape God","783","","16","https://i.scdn.co/image/ab6761610000e5ebdea14677e39236465cfbd11a"
"41DoEThFgTTCXT8moE5MBQ","Caleon Fox","28571","","16","https://i.scdn.co/image/ab6761610000e5eb800f23dc7fce2ca18a4a9b02"
"5x0cKaQOnhjtdeZMVpd8oH","ArtisteThot","5","","0","https://i.scdn.co/image/ab67616d0000b2733df2e5eba844fc535a9f1094"
"3ctnkEZGtVBTxS7IMin8nC","Instupendo","146502","","58","https://i.scdn.co/image/ab6761610000e5ebb0c9e6a2765a7e2366c9492b"
"2OaHYHb2XcFPvqL3VsyPzU","Rico Nasty","1127969","","63","https://i.scdn.co/image/ab6761610000e5ebde0db0a172528ee94e9a2cb1"
"3mhGKo6sIMtVoPUu3t9p16","Devin Malik","5790","","39","https://i.scdn.co/image/ab6761610000e5eb807c3c0ee11f279de34c01e7"
"4jlguclMzgjLqZPqF9s19O","Lance Skiiiwalker","39744","","40","https://i.scdn.co/image/ab6761610000e5eb31dc9bac425bfddf73875d1c"
"6fqjJNsLs7g6F3PXy01Xnw","Az Chike","134033","hyphy","72","https://i.scdn.co/image/ab6761610000e5eb8f044079ab705f6367228892"
"0g9vAlRPK9Gt3FKCekk4TW","Ab-Soul","1123282","","61","https://i.scdn.co/image/ab6761610000e5eb53e37d2ad6497c8e5768149a"
"6Ja6zFB5d7XRihhfMo6KzY","Jozzy","31419","","57","https://i.scdn.co/image/ab6761610000e5eb253eac5a48df070f13853fbb"
"4bMNzAopkqYTwkBLwMKsF1","Childish Major","118447","","43","https://i.scdn.co/image/ab6761610000e5ebbfa81325c51a89aa9e2dc2d6"
"4IVAbR2w4JJNJDDRFP3E83","6LACK","4798685","","72","https://i.scdn.co/image/ab6761610000e5ebf8e7a2d1a01fd98e43ee57dc"
"68kEuyFKyqrdQQLLsmiatm","Vince Staples","1986309","","68","https://i.scdn.co/image/ab6761610000e5eb53054f8bc7e0153daefe12cc"
"7bP08eykRpy3OTLjzqSWOS","Candice Pillay","6206","","38","https://i.scdn.co/image/ab6761610000e5ebdebdb8b0f854baa3afd00870"
"60CFNa0ggWjV8OSDey8aGT","Tha Dogg Pound","707693","g-funk, west coast hip hop, gangster rap","52","https://i.scdn.co/image/ab6761610000e5eb754990874a129a06e008a199"
"0jUQSUOcM7lxVn5eVGTkzQ","Justine Skye","901213","","62","https://i.scdn.co/image/ab6761610000e5ebe188942d38c0ace53c52c0c6"
"1CD77o9fbdyQFrHnUPUEsF","Traffic","619866","psychedelic rock, acid rock, classic rock, progressive rock","49","https://i.scdn.co/image/ab6761610000e5ebe60afea4e6e1cd7c60a27cd3"
"0WjcdSKSTiNtfM4uQDIPDm","Artists for Haiti","5541","","30","https://i.scdn.co/image/ab67616d0000b273224e3de975885230a45ca8d4"
"28ExwzUQsvgJooOI0X1mr3","Jay Rock","1559688","","74","https://i.scdn.co/image/ab6761610000e5eb9c48431caf52a2d0f38433ff"
"07d5etnpjriczFBB8pxmRe","BJ The Chicago Kid","458148","neo soul","60","https://i.scdn.co/image/ab6761610000e5eb5c57299410c9b68fee2ed781"
"6NyJIFHAePjHR1pFxwisqz","Kurupt","751258","g-funk, west coast hip hop, gangster rap","62","https://i.scdn.co/image/8d3e5e7bf70fe107b338556fcffbe575e9ac453c"
"5I3uAFbAOhuVSKdrcG5mgy","Sugarfree","1020197","opm, pinoy alternative, pinoy rock, harana, pinoy indie, p-pop","58","https://i.scdn.co/image/ab67616d0000b2736105baacde349f80912eb045"
"3s8alQfNnY0roAHaJh7Xxt","Dom Kennedy","602748","","55","https://i.scdn.co/image/ab6761610000e5ebad69887a6aafd59a2806d081"
"03UM8fo7vZyT5B2jLVfLtv","Currency","4501","","30","https://i.scdn.co/image/ab67616d0000b273fbabb49bbb553290d0fc8b08"
"4w6ifwWwSJ94tIzeh3IU6b","Alori Joh","496","","22",""
"5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","6686477","metal, groove metal, heavy metal, hard rock, rock","73","https://i.scdn.co/image/ab6761610000e5eb1e7f796a17c2dc3c28bdeeb9"
"7a9KRWdaSZktpGGnWndzbC","Black Hippy","340857","","47","https://i.scdn.co/image/ab67616d0000b2737db50994774b98752dc07de7"
"0G4e25O0rYC7iFkzYWWzbN","Quicktrip","2352","","19","https://i.scdn.co/image/74da3a0924f305394b8a06fc7fae7e8372f7acda"
"3jksrX4oBklxR78ft8gv3j","Plies","1970067","southern hip hop","63","https://i.scdn.co/image/ab6761610000e5eb0c7b5904dc0ee47d9407a19c"
"3EJmmU8C3pk268dP7IbOt7","Sukihana","188592","","46","https://i.scdn.co/image/ab6761610000e5ebd48cc7d3bed52d492cbdea81"
"0jKWd4jJoAf5BRGwjUn9QB","VVSNCE","1190","","22","https://i.scdn.co/image/ab6761610000e5eb8656d8ecd892631fbb0761f4"
"5YoBTrusU99OylnL4IHrml","DUUO","114","","13","https://i.scdn.co/image/ab67616d0000b273d6eb9f53fdae020fbc7e2558"
"2AQrMZUMrQ1e4cUtBO06RT","Quick Trip","10","","2",""
"06Q5VlSAku57lFzyME3HrM","Ke Personajes","4216235","cumbia, cuarteto","76","https://i.scdn.co/image/ab6761610000e5eb9c402bedf5a5387477b9d804"
"2WG4EtxyAlsmomcds5YhYZ","MPA Wicced","187","","14",""
"0YMDurwdAVosp0voDcFdFG","Chanel West Coast","69982","","27","https://i.scdn.co/image/ab6761610000e5ebd068af318825dce6e582fe2a"
"6hZYWGioZNvVFoEwoufVJw","Figg Panamera","2685","","18","https://i.scdn.co/image/5290fe26ea7878a16619bffd73d3285583c43570"
"0mPAjOjWhSw63IlIgU1wKe","Yung Ralph","64755","","28","https://i.scdn.co/image/ab6761610000e5ebe5b59dbede89d6c42126fbf6"
"0EeQBlQJFiAfJeVN2vT9s0","Nipsey Hussle","3526726","west coast hip hop","66","https://i.scdn.co/image/ab6761610000e5ebe9edae8fe232af1d2995c991"
"6sJjpQFisVYyxV52I6WEry","Rich Homie Baby","207","","2","https://i.scdn.co/image/ab67616d0000b273862223e77b5457110067e83d"
"6Ma30wvliDU6S3aJMjmRUY","Young Scoooter","23","","0",""
"0399oiMcmbOzzsYQDNYqxn","JasonMartin","273370","hyphy, west coast hip hop","56","https://i.scdn.co/image/ab6761610000e5eb12097b6ea5bac519a5783760"
"0foFX6o95mgehKzL3n9VQw","Mafio House","925","shatta, dancehall, gengetone","34","https://i.scdn.co/image/ab6761610000e5eb47c2e37ece57fcee0b8d9348"
"0xEnodU36rrJyn7edcK4gJ","Am' Burr Rella","5","","0",""
"7dqEgtZn16N557PkibjXS9","Frank Bentley","4408","","39","https://i.scdn.co/image/ab6761610000e5eb7a354c87785a04053ac983e1"
"0f2wqzUtXEyqDUHwLxc57a","Vontee the Singer","7946","sexy drill, jersey club","41","https://i.scdn.co/image/ab67616d0000b27312b158d6750ded45b9a7501f"
"7qN5EMGrVqdjmYWdNJgbNO","Jonas LR","376","stutter house","10","https://i.scdn.co/image/ab6761610000e5eb8f56fe4e2bbe8ec8d3e574e5"
"4L8MIM7AXmq6jb0tRix4JT","Artful Dodger","65549","uk garage, uk funky","45","https://i.scdn.co/image/f279b0e6b89a9eb37b40e55969d9a2629c4f7feb"
"5DGJC3n9DS0Y9eY5ul9y0O","Marika Hackman","143413","","45","https://i.scdn.co/image/ab6761610000e5eb25e0d38b941335ddcf8724e0"
"19xQgTSKagKLIxOG0yWDpv","Mike Skinner","20176","","25","https://i.scdn.co/image/ab6761610000e5ebf34022c82697aebd9f52ba35"
"01h9jm5CrO5E0Z841iuKA6","Dan Lissvik","3926","","20","https://i.scdn.co/image/ab6761610000e5ebd4ccdc2323f0ac80d97ad7aa"
"1qsa20MWDjV9QI93zn2i2s","Cid Rim","15881","","24","https://i.scdn.co/image/ab6761610000e5eb49ff00a64d6c4cce6977488f"
"5xI4mPixKfrCCspATqbpy3","Eryn Allen Kane","85736","neo soul","50","https://i.scdn.co/image/ab6761610000e5eb969c4fafce37384687ec721f"
"4frXpPxQQZwbCu3eTGnZEw","Thundercat","1443941","","70","https://i.scdn.co/image/ab6761610000e5eb299e78573ac6393aa9079d19"
"4ULO7IGI3M2bo0Ap7B9h8a","Teyana Taylor","1994894","","60","https://i.scdn.co/image/ab6761610000e5eb8dabeabefec7df1a02e7d61b"
"6qbCuiHIWsiQxNhqXgc7mz","NASAAN","9151","","30","https://i.scdn.co/image/ab6761610000e5ebd5a58484d30b3cb6af648f11"
"0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","12919818","","80","https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a"
"7MnzlETJZuQb3EcK8mugEQ","Earlly Mac","5960","","29","https://i.scdn.co/image/ab6761610000e5eb9ef25027504394ca7775d567"
"6q3p11nP1p80Ey6LrOOSed","Hit-Boy","97272","","54","https://i.scdn.co/image/ab6761610000e5ebe9a9bf749a0b0de733def4ba"
"4njwwcumLelgJjjlQB4eYl","Key Wane","1351","","17","https://i.scdn.co/image/ab67616d0000b27322939a1d6db3f6959a3cbd9c"
"59wfkuBoNyhDMQGCljbUbA","Diddy","1880696","hip hop, east coast hip hop","71","https://i.scdn.co/image/ab6761610000e5eb5065f82653e9ad00fdcafa42"
"6g8AmloI8egfrr3dm3SnUL","TWENTY88","578010","","41","https://i.scdn.co/image/9558262b975c7ae03f734625f29b18f43e0b697b"
"6AUl0ykLLpvTktob97x9hO","Tee Grizzley","3898838","","69","https://i.scdn.co/image/ab6761610000e5eb7dbcb7a2ee36263e9dd45523"
"3u579Gdap91lMptBSdXTpf","Kash Doll","1326448","","50","https://i.scdn.co/image/ab6761610000e5eb3ae964ef740d482d7cebcc1c"
"26qmuJTgE3g67pPClBQ3Iu","Cash Kidd","155106","","53","https://i.scdn.co/image/ab6761610000e5eb6d93bae7f3e496100d64f2b6"
"6q2peHL8h2vUGvWNbsIjii","Payroll Giovanni","96075","","48","https://i.scdn.co/image/ab6761610000e5ebe15dfcca7a2ffb3931fcc1fc"
"7af6WhCUemo7a4L2fk5N2X","Drego & Beno","44630","","40","https://i.scdn.co/image/ab67616d0000b273d8784c95630677be209925d1"
"2JSwnwAT1BupAQkhqcRCUw","Sada Baby","536625","","57","https://i.scdn.co/image/ab6761610000e5eb4308952299050411e9a9dc2a"
"6DVipHzYsPlIoA0DW8Gmns","Royce Da 5'9""","788893","","56","https://i.scdn.co/image/ab6761610000e5eb1111efbdf1cd6abd9f6fc5f0"
"7dGJo4pcD2V6oG8kP0tJRR","Eminem","98142668","rap, hip hop","91","https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b"
"46sJ8zrDC0sfmersWSyYMd","SayItAintTone","46","","11",""
"0bfX8pF8kuHNCs57Ms4jZb","Roscoe Dash","266568","","60","https://i.scdn.co/image/ab6761610000e5eb2c240396ef0dbbc48da7550b"
"40giwFcTQtv9ezxW8yqxJU","Chiddy Bang","360023","","48","https://i.scdn.co/image/ab6761610000e5ebdf7a728ed24e86042e07a218"
"09BrKhoBYOu5vHVkBZ5U5X","The Flint Chozen Choir","200","","27",""
"6DpWtzfwV8fcwP6fXckDVu","Starrah","23300","","44","https://i.scdn.co/image/ab6761610000e5ebc46dce23b063a36a955aa8f6"
"5LNiimWud6WxXYplBbgSSc","Sayit Aint Tone","98","","1",""
"3sS2J23rrtQJUonOvvbxW6","Early Mac","26","","1",""
"6AgTAQt8XS6jRWi4sX7w49","Polo G","12424469","","79","https://i.scdn.co/image/ab6761610000e5ebbedf3bdf589da06d1567196c"
"0QHgL1lAIqAw0HtD7YldmP","DJ Khaled","11939060","","74","https://i.scdn.co/image/ab6761610000e5eb084f36c2ae2da4a02494e1e5"
"6PXS4YHDkKvl1wkIl4V8DL","Fetty Wap","4941068","","76","https://i.scdn.co/image/ab6761610000e5eb8ffb1b02e4435c5176b28ed2"
"1w7mqJk0lodbOOb7tZGPzX","2 Shot","1061","","24","https://i.scdn.co/image/ab67616d0000b273397d5a00c2651fec31ee3f4b"
"2r6grArzNU60H7nGiE97RX","Migo Band","37","","2",""
"5hPR4hVEcnsIv4A2OAhNAd","Scooby","11321","brazilian hip hop, brazilian trap","32","https://i.scdn.co/image/ab6761610000e5eb508d56eb14bd51899162e13e"
"5EvFsr3kj42KNv97ZEnqij","Shaggy","2353601","reggae","73","https://i.scdn.co/image/ab6761610000e5eb356dc7e9ba8792cb86a0c50c"
"0NEp3PSDkE5DLJRyeRJgcH","Kourtney Money","130","","18","https://i.scdn.co/image/ab67616d0000b273a0c9539a7aaf24ee9ab834f2"
"6kOiipOHOKd1rge5JpQtzb","Ray Garcia DJ","282","timba, salsa","17","https://i.scdn.co/image/ab6761610000e5ebd844f0fc1af8d29ba975ef79"
"6nfYGe7IIuuP5bMY1jkJP6","Jermaine Dupri","511764","southern hip hop","57","https://i.scdn.co/image/ab6761610000e5eb5b35a576c4e67e75bdc2fa68"
"0I5HubncQ8E1MFZOlPDY4J","Trinidad James","325411","","55","https://i.scdn.co/image/ab6761610000e5eb91af079637f41f19497d0af9"
"31IZdHrCZ5pRhLz4zBxN3o","Riff Raff","191342","","51","https://i.scdn.co/image/ab6761610000e5eb5d5ac92c10c1fa130e852180"
"4SWJXkoA4FsaZlxWzabk4T","Stunin","28","","2",""
"2tgCDr9Nf9QCqWufa5cTKR","Yah Stupid","27","","1",""
"5iyTbismzdvyjpjIuhKRvX","Foogiano","383953","","53","https://i.scdn.co/image/ab6761610000e5ebfb5da5c5936782ca3f5c2e71"
"6JADcLorwXfs1BtDMD1AcN","MPA Sowop","100","southern hip hop","5","https://i.scdn.co/image/ab67616d0000b273a03dcad6a2d6977d2f1f107c"
"3j7jqA6401OHzn05Y6uIS6","Wicced","140","","16","https://i.scdn.co/image/ab6761610000e5eb2c6f909d0a344d9399c9ab2a"
"05DQKfH9FMfcpAi3FVh3Lt","LoLife Blacc","4895","","25","https://i.scdn.co/image/ab6761610000e5eb6aa9a0442b4db5d1572c7659"
"2keLoWP73BbeJj2Kcu5KGM","JIAHAO","1","t-pop, c-pop","27",""
"1d0f2TQJF6CgmJ9o52kH4x","Cassius Jay","6918","","32","https://i.scdn.co/image/ab6761610000e5eb95e2a6f9efcd24582465ddb3"
"41klVmDluQZmGGqoidNfbe","Blac Youngsta","1658729","memphis rap","49","https://i.scdn.co/image/ab6761610000e5eb2031d926472e0341e0e5f0fb"
"6nVLfIoxCQ3SIbKBRxAOIS","MPA Yikes","16","","0",""
"1QkusyyiLCVP97x3TADKV9","Jazze Pha","7528","","43","https://i.scdn.co/image/42b3e28e38197793d8252d760b36283687331e40"
"3XVpDdKav6C6zwlDXPhMEO","Kamaiyah","187668","hyphy","50","https://i.scdn.co/image/ab6761610000e5ebef463e2dcc83c8316e1bcbbf"
"0RESbWvOMyua0yuyVrztJ5","Key Glock","2216294","memphis rap","75","https://i.scdn.co/image/ab6761610000e5ebf41237ee3772ce99a8f92cb5"
"636zhvAb8psxOXhetViGKP","Krazy Blacx","316","","6","https://i.scdn.co/image/ab67616d0000b273485682b77a69d33e3499c9eb"
"2T8zDPsqZeZieaLCUNDiO4","Mpa HeadShakur","14","","3",""
"0F8SQTaPiwXVtLeqh48n5u","Lo Life Blacc","13","","3",""
"2BpFkaZYGvOjB9Z3VbPfY6","MPA Turk","26","","7",""
"7FBDXY8U17aasVTH3rgxbS","Bankroll Fresh","596264","","47","https://i.scdn.co/image/ab6761610000e5eb38a160c9f2df2cb992c6b257"
"1O77s4Fe4GrRPBlUKRUcEw","J Dose","29298","","37","https://i.scdn.co/image/ab6761610000e5eb9ab14e37228487c9f93bc9ab"
"49vCIUW46QY3L5vo1xVFoy","Trae Tha Truth","248274","southern hip hop","50","https://i.scdn.co/image/ab6761610000e5ebd1569f1d6fb8b227837af908"
"3i237FSi7zhqY6NoIZePh3","K2 Cocky","460","","18","https://i.scdn.co/image/ab6761610000e5ebe650b6ab26fe840afa914e00"
"21pP0UGkVGufrUC1zDSyHP","Strap Da Fool","3701","","13","https://i.scdn.co/image/ab67616d0000b2735af4ee139a921632c633b838"
"2Q1d40J0u4IWGg4oZNPBZ7","Jonathan Ogden","153632","christian folk, christian alternative rock, gospel r&b, worship, christian","53","https://i.scdn.co/image/ab6761610000e5eb4214494eeb126c91933051d5"
"0BuvqDNQaCHcKJLCbK0M3P","TK N Cash","32546","","28","https://i.scdn.co/image/da31fdda6984f1b0a9616a82d70fbe6396ce6c6c"
